Container,CPU Utilisation,Memory Utilisation,Iteration
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-01,1895.0,71.0,12.0
jdk05-05-1-02,1839.0,69.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
jdk05-05-1-02,6546.0,338.0,12.0
jdk05-05-1-01,3043.0,261.0,12.0
